epoch,train_loss,lr,mae_ac,rmse_ac,mae_b
1,2.2848961842911586,0.00029999704899799244,19.34564089307598,23.92558636917098,23.985898884293302
2,0.4686268333877836,0.0002999881961084705,19.664330575980394,24.26990762351438,22.28674635544322
3,0.45243728160858154,0.0002999734416809309,19.951666140088847,24.86302267110647,22.10565105762357
4,0.3900360997234072,0.0002999527862978533,19.396965475643384,24.848350300641666,20.027860953137765
5,0.41685628252370016,0.0002999262307746769,17.91860503153084,23.827802452815327,18.88324253855188
6,0.4024182600634439,0.0002998937761597681,17.727379493464053,23.9145000769353,18.948658263761235
7,0.4117558939116342,0.0002998554237343797,17.054163315716913,23.129400029642124,15.837914161432803
8,0.39655998987810953,0.00029981117501259966,16.148096620646957,22.258901669523066,14.313800886565565
9,0.3908851764031819,0.0002997610317412918,14.017357520807803,20.317337596390896,12.792629067414726
10,0.38311631977558136,0.0002997049959000266,15.185844870174632,21.63925225259576,14.24666201522927
11,0.3840138167142868,0.00029964306970100315,14.017892077078226,20.306482580286936,11.901778476690156
12,0.3606356808117458,0.0002995752555889618,13.537185968137255,20.12643111487919,10.05677566029667
13,0.3882678193705423,0.00029950155624108746,11.580612880731719,17.70148584449738,8.076876571755005
14,0.37244283301489695,0.0002994219745669043,11.331078423394096,17.615393725343075,8.386369692733865
15,0.3706071802548,0.00029933651370816046,11.089835272894966,17.541301253558597,8.21176835602405
16,0.3621554800442287,0.0002992451770387044,10.86972305198121,17.442508490195884,7.697939205792994
17,0.34357236325740814,0.00029914796816435136,9.594146030401093,15.44147395911493,6.428262448778339
18,0.39406702135290417,0.0002990448909227413,9.343797072865605,15.408458665541872,6.11143603356056
19,0.3564764601843698,0.00029893594938318715,8.428261152279923,14.155139440487927,5.799807878880719
20,0.35734856341566357,0.0002988211478465145,8.07078701842065,13.80658529287559,5.654476789088031
21,0.33879423780100687,0.00029870049084489126,8.46546826331444,13.858765177411986,5.903895758335887
22,0.35586834592478617,0.00029857398314164937,7.669166315614787,13.051174270116157,4.837769950916565
23,0.358656291450773,0.00029844162973109635,7.550682317197713,13.188540681802658,4.929961011300679
24,0.3720777609518596,0.00029830343583831816,7.174019208920547,12.737420693159274,4.5164460824205985
25,0.3594527095556259,0.0002981594069189731,7.128027124342576,12.470945028812475,4.693134282928666
26,0.3526515747819628,0.0002980095486590763,6.201352387471916,11.060004311190935,3.678562139373979
27,0.34067013434001375,0.0002978538669747753,6.216300216375613,10.791784660854672,3.668587578667535
28,0.3505478118147169,0.0002976923680121163,5.743622474421084,10.075888548909264,3.359525892469618
29,0.33902218086378916,0.00029752505814680186,6.138587901794833,10.759143091366923,3.4980666715335222
30,0.34399835765361786,0.00029735194398393904,5.106610965105443,8.821417095186508,3.267822689480252
31,0.33428655777658733,0.0002971730323577785,5.505657769496144,9.867254026039845,3.2193429984298407
32,0.3513608638729368,0.00029698833033144496,5.670203314887153,10.080054329057782,3.175456477146523
33,0.3457175088780267,0.0002967978451966581,5.497500001994613,9.683421998382292,3.154416651507608
34,0.32987905400139944,0.00029660158447344497,5.108758664598652,9.299184178673357,2.89441665948606
35,0.31648704196725574,0.00029639955590984277,5.49142690421709,9.991820137629324,3.2833786509395426
36,0.3226539535181863,0.0002961917674815933,4.731114505942351,8.408521766280654,2.7605940126905253
37,0.31657915881701876,0.00029597822739182793,4.396637810601129,7.760679443504712,2.548244700712316
38,0.3255442019019808,0.00029575894407074375,4.780195547864328,8.54683663333325,3.1478278465520324
39,0.3269193800432341,0.0002955339261752708,4.249112696429483,7.313438819393008,2.516378265580321
40,0.3251477799245289,0.00029530318258873034,4.167533724915748,7.16735972868438,2.4181289174198324
41,0.32481678468840464,0.000295066722420484,4.507543027790543,8.204145764960266,2.6263557882869946
42,0.3160558066197804,0.0002948245550055744,4.607038111468546,8.500516706379026,2.529524884192772
43,0.3072644535984312,0.0002945766899043564,4.118978363236571,6.867222645035618,2.4368616739908853
44,0.3359451655830656,0.0002943231369021198,3.900790145973754,6.535465598681882,2.414536320306117
45,0.3182740977832249,0.0002940639060087029,3.8162550583384394,6.341880282813247,2.2522723129372193
46,0.321970528789929,0.0002937990074580976,3.9308822232913347,6.774687846333768,2.43508557089014
47,0.2934643551707268,0.0002935284517080451,4.310082180048126,7.684684894339921,2.5280315424102584
48,0.32309320994785856,0.00029325224943962307,3.9755412581699345,6.712682865407233,2.395151325300628
49,0.2870937202657972,0.00029297041155682414,3.9107777215296924,6.642140410038365,2.591512692520042
50,0.31178202480077744,0.00029268294918612537,3.5077708125893587,5.330473319991618,2.2725997126959507
51,0.3004398335303579,0.00029238987367604893,3.798954084807751,6.382855374513005,2.3792882931777855
52,0.3034568727016449,0.00029209119659671413,3.5017108792573017,5.685548767243972,2.3382002387950624
53,0.3112615016954286,0.0002917869297393807,3.841795927558849,6.302120078942055,2.3289552825728275
54,0.2956047845738275,0.0002914770851159831,3.9550636141907933,6.502606651265358,2.2997193928637536
55,0.3034308637891497,0.0002911616749586566,3.600820105060253,5.632508562582697,2.263434964846941
56,0.3036733791232109,0.00029084071171925406,3.3683451733558005,5.03207818433374,2.213808944801879
57,0.28659849401031223,0.00029051420806885464,3.4070563222847734,4.937967696911909,2.24226309583078
58,0.2902941937957491,0.0002901821768972634,3.488045337153416,5.206997799051289,2.2482044244903365
59,0.28880874067544937,0.00028984463131250237,3.475436939912684,5.305229903589259,2.1991417080748317
60,0.28378647352967945,0.00028950158464029343,3.6839116913041257,6.026778342360601,2.4141683142169628
61,0.2807036542466709,0.0002891530504235317,3.537849176942913,5.453789187381167,2.2993955674514273
62,0.2764666793601854,0.0002887990424217513,3.362415687710631,5.117385371523599,2.2148477392258985
63,0.2743929017867361,0.000288439574610582,3.2932989581737644,4.664941548999965,2.200202592837265
64,0.2606654944164412,0.0002880746611811975,3.3142817877476514,4.776821107376329,2.1365032819361467
65,0.28636380817208973,0.0002877043165397551,3.172365475324244,4.274659198278284,2.166510438607409
66,0.30534644424915314,0.0002873285553068271,3.2286433300940818,4.479775028688591,2.1503131841522416
67,0.29125575934137615,0.00028694739231682363,3.265841216043709,4.653699131050609,2.1699587005415775
68,0.27743900780166897,0.00028656084261740683,3.25092794380936,4.66667748030577,2.150868434532016
69,0.3074019913162504,0.00028616892146889696,3.3109014673170702,4.410094321514891,2.111465354370915
70,0.29071570932865143,0.0002857716443436699,3.2899363897984326,4.748672473059763,2.2372358234879237
71,0.26997367824826923,0.00028536902692554626,3.3087606492385366,4.772577661459098,2.2009667789234832
72,0.2554788025362151,0.00028496108510917245,3.141888188380821,4.316031504985473,2.120522866841235
73,0.2473273394363267,0.0002845478349993928,3.296390109592014,4.7665468431814135,2.186238905962776
74,0.26053539557116373,0.00028412929291061394,3.2051582087099164,4.452590383643538,2.155947467080908
75,0.2685967705079487,0.00028370547536616097,3.3465972102545445,4.830619168585391,2.197006300383923
76,0.27444490258182797,0.0002832763990976249,3.14463048199423,4.323056031631691,2.1743330114028034
77,0.27888738576854977,0.00028284208104420206,3.2924080642999387,4.695656179477964,2.181405659594567
78,0.25757011984075817,0.0002824025383520255,3.305963254442402,4.877383787733668,2.2148628982843137
79,0.2598626304950033,0.0002819577883734881,3.096717285954095,4.249746512333661,2.12103605582044
80,0.2738083175250462,0.00028150784866655756,3.1533149769103606,4.178213072586485,2.117999307470384
81,0.25511500452245983,0.000281052736994083,3.189205493802339,4.2683426295498155,2.125866858787786
82,0.2712870431797845,0.000280592471323094,3.109105178733277,4.017042194838237,2.1306067323373035
83,0.23837723582983017,0.0002801270698240912,3.292351118100235,4.698594513732334,2.246294806985294
84,0.2752032184175083,0.00027965655087032877,3.182029873717065,4.200206186627852,2.1054248685151142
85,0.26630908037934986,0.0002791809330370895,3.1083438848358353,4.176413662717496,2.1249669392903647
86,0.240715177995818,0.00027870023510095097,3.335653866038603,4.9755182628564,2.201365801244
87,0.2636671321732657,0.00027821447603904454,3.0607752581827,3.9660757774026045,2.117916755426943
88,0.25723948755434584,0.0002777236750283064,3.334948770361009,4.695635853791298,2.2584549648309844
89,0.23614680341311864,0.00027722785144471986,3.1478774126838234,4.1535145904798805,2.112960516237745
90,0.27195662579366137,0.00027672702486255114,3.122259800730188,4.04772709519847,2.1286920784345638
91,0.2566781522972243,0.0002762212150535762,3.1697420107772927,4.373640944591696,2.149790944616779
92,0.24978765845298767,0.00027571044198630007,3.124495861577053,4.038583011339647,2.136227975483813
93,0.24735757389238902,0.000275194725825169,3.1690851847330728,4.164202822586008,2.173231087478937
94,0.2579009660652706,0.0002746740869297739,3.0985478419883576,4.18110797780675,2.1595013687034057
95,0.24278037356478827,0.0002741485458540469,3.12780013738894,4.153173858334626,2.115888383653429
96,0.2592385219676154,0.0002736181233454498,3.2468667123831954,4.400385069472668,2.2089986863479116
97,0.2400828323193959,0.00027308284034415506,3.1816033257378473,4.430328971734957,2.2041164223664724
98,0.24884343360151565,0.00027254271798221895,3.1638594484017566,4.254815037053954,2.090325847949857
99,0.23679137229919434,0.00027199777758274744,3.162636401606541,4.317520911679411,2.1726788290185866
100,0.25290256419352125,0.00027144804065905455,3.1401980530981923,4.255110129860761,2.111104528888378
101,0.2599587951387678,0.0002708935289138126,3.171597848530688,4.369541659149702,2.2046153747957518
102,0.24232584131615503,0.00027033426423819594,3.131095836365145,4.282356031619892,2.149470036325891
103,0.23869431231703078,0.00026977026871101623,3.229223912058313,4.491893528140445,2.175508885601767
104,0.23208848067692348,0.0002692015645978512,3.1787628971673305,4.180671641742784,2.1321206435658575
105,0.21685176981346949,0.0002686281743501656,3.150034087935304,4.307874133374149,2.2138980042700673
106,0.24081717537982122,0.0002680501206044244,3.1303878484987746,4.09345504245524,2.142314536898744
107,0.21473112489495957,0.0002674674261811998,3.118249431934232,4.199940409090668,2.205013873530369
108,0.2142308439527239,0.0002668801140842699,3.20188225640191,4.173861693351582,2.137017218895208
109,0.23873697966337204,0.0002662882074997106,3.1673908108979267,4.205054666136953,2.1165955986072813
110,0.23078794564519609,0.00026569172979498034,3.1293564341426676,4.363333397477891,2.1880411883584814
111,0.2255859673023224,0.00026509070451799765,3.160517773597069,4.312427383914296,2.139604456284467
112,0.21845046430826187,0.0002644851553962113,3.165786643433415,4.285795793372662,2.162124135135825
113,0.20525197897638595,0.0002638751063356638,3.1080843856911256,4.200627791699836,2.107428382424747
114,0.23042858179126466,0.00026326058142004744,3.0844672707950367,4.061710277455439,2.130810880972669
115,0.21497066638299397,0.0002626416049097536,3.2473323049108966,4.453266269545697,2.156738331115324
116,0.22175115453345434,0.00026201820124091514,3.1116022845498876,4.089163975135799,2.138826856426164
117,0.22051345450537546,0.0002613903950244414,3.097205567204095,4.129183302067445,2.129660612617443
118,0.20460713867630279,0.0002607582110450469,3.135169733583538,4.178460254819106,2.1660323298834507
119,0.23691850155591965,0.0002601216742602726,2.9959480435240504,3.97495304126501,2.109094507553998
120,0.2142155777130808,0.00025948080979950087,3.1582217247657525,4.199044767162588,2.1603923124425553
121,0.2383188647883279,0.0002588356429629633,3.091434354096456,4.05262685711088,2.178030924080244
122,0.23180585673877172,0.0002581861992207419,3.1672184763391034,4.330003106030439,2.1989494772518383
123,0.21005455191646302,0.0002575325042117636,3.1506547616198173,4.258441547868845,2.182773116367315
124,0.22336185723543167,0.00025687458374278803,3.108410554773667,4.083977632038902,2.168428907207414
125,0.23940102543149674,0.00025621246378738867,3.1434858733532476,4.151690471313472,2.194001590504366
126,0.20690603234938212,0.0002555461704849278,3.1613222009995403,4.266657409470931,2.174310621872447
127,0.20856434319700515,0.00025487573013952404,3.171153049842984,4.183072905699586,2.1715281866734326
128,0.22483782044478826,0.0002542011692190142,3.1530060612298305,4.326707748835331,2.1314325270309946
129,0.22663278984172003,0.0002535225143539085,3.111661574419807,4.114199622605304,2.1599311329960043
130,0.2247836941054889,0.00025283979233633883,3.1686285180983202,4.165774308932079,2.1575052597943474
131,0.21817099728754588,0.0002521530301190015,3.189888748468137,4.279988123797045,2.2179802289975235
132,0.22578552897487367,0.000251462254814093,3.154025906830831,4.222807366996475,2.2222603193295547
133,0.21242982361997878,0.0002507674936922395,3.17036368176828,4.321755040264425,2.210490956025965
134,0.21786986717156,0.00025006877418142046,3.172716228011387,4.312976900040787,2.216814277997983
135,0.20186804128544672,0.0002493661238658858,3.120859532574423,4.118218205125062,2.149939767675462
136,0.20735950342246465,0.0002486595704850668,3.098926718718086,4.182067485040834,2.1848763359917536
137,0.20231318580252783,0.00024794914193248125,3.2001127853892206,4.296238904937505,2.194104313071257
138,0.20030739584139415,0.0002472348662546318,3.1181137982536766,4.264510934056698,2.1721184674431298
139,0.1957600372178214,0.00024651677164989926,3.095528496636285,4.050320717123578,2.1520048153945823
140,0.19779041515929358,0.000245794886467429,3.115824880163654,4.098300766948232,2.1312706143248317
141,0.23462534376553126,0.000245069239206012,3.037581948673024,4.016125779608671,2.0965900795132506
142,0.21192351302930287,0.0002443398585129596,3.1175835304010926,4.149962447276129,2.1240893843906377
143,0.1850066078560693,0.00024360677318297272,3.1043181575201695,4.1378325757485594,2.194086735544641
144,0.2033819066626685,0.00024287001215700488,3.1036632263582518,4.122941166528543,2.184660369274663
145,0.20994736892836435,0.0002421296045211199,3.0667618396235445,4.080584507185129,2.2048515369689543
146,0.20377386148486817,0.00024138557950534342,3.0938661862042993,4.087180326314474,2.170801997963899
147,0.1911802398306983,0.0002406379664825091,3.1659832125395733,4.189868335044331,2.217634113785488
148,0.2131714831505503,0.00023988679496709899,3.1330986272275836,4.190775028857906,2.163150463228911
149,0.20679870354277746,0.00023913209461407826,3.0765390832439747,4.103079541653167,2.1547575059279898
150,0.21904376255614416,0.00023837389521772463,3.072874480602788,4.067798753419982,2.158326342214946
151,0.2277517020702362,0.000237612226710452,3.088615766537735,4.0795977580227305,2.162083370233673
152,0.2090997270175389,0.00023684711916162885,3.0738730337105546,4.122254740844138,2.225622488782297
153,0.2014365547469684,0.00023607860277639116,3.1195795395795036,4.152276847553282,2.1925082985871756
154,0.20732341334223747,0.00023530670789444997,3.1243842629825367,4.166599048739022,2.1625857384376275
